0.009399	1.0
0.009499	1.0
0.009599	1.0
0.009699	1.0
0.009799	1.0
0.009899	1.0
0.009999	1.0
0.010099	1.0
0.010199	1.0
0.010299	1.0
0.010399	1.0
0.010499	1.0
0.010599	1.0
0.010699	1.0
0.010799	1.0
0.010899	1.0
0.010999	1.0
0.011099	1.0
0.011199	1.0
0.011299	1.0
0.011399	1.0
0.011499	1.0
0.011599	1.0
0.011699	1.0
0.011799	1.0
0.011899	1.0
0.011999	1.0
0.012099	1.0
0.012199	1.0
0.012299	1.0
0.012399	1.0
0.012499	1.0
0.012599	1.0
0.012699	1.0
0.012799	1.0
0.012899	1.0
0.012999	1.0
0.013099	1.0
0.013199	1.0
0.013299	1.0
0.013399	1.0
0.013499	1.0
0.013599	1.0
0.013699	1.0
0.013799	1.0
0.013899	1.0
0.013999	1.0
0.014099	1.0
0.014199	1.0
0.014299	1.0
0.014399	1.0
0.014499	1.0
0.014599	1.0
0.014699	1.0
0.014799	1.0
0.014899	1.0
0.014999	1.0
0.015099	1.0
0.015199	1.0
0.015299	1.0
0.015399	1.0
0.015499	1.0
0.015599	1.0
0.015699	1.0
0.015799	1.0
0.015899	1.0
0.015999	1.0
0.016099	1.0
0.016199	1.0
0.016299	1.0
0.016399	1.0
0.016499	1.0
0.016599	1.0
0.016699	1.0
0.016799	1.0
0.016899	1.0
0.016999	1.0
0.017099	1.0
0.017199	1.0
0.017299	1.0
0.017399	1.0
0.017499	1.0
0.017599	1.0
0.017699	1.0
0.017799	1.0
0.017899	1.0
0.017999	1.0
0.018099	1.0
0.018199	1.0
0.018299	1.0
0.018399	1.0
0.018499	1.0
0.018599	1.0
0.018699	1.0
0.018799	1.0
0.018899	1.0
0.018999	1.0
0.019099	1.0
0.019199	1.0
0.019299	1.0
0.019399	1.0
0.019499	1.0
0.019599	1.0
0.019699	1.0
0.019799	1.0
0.019899	1.0
0.019999	1.0
0.020099	1.0
0.020199	1.0
0.020299	1.0
0.020399	1.0
0.020499	1.0
0.020599	1.0
0.020699	1.0
0.020799	1.0
0.020899	1.0
0.020999	1.0
0.021099	1.0
0.021199	1.0
0.021299	1.0
0.021399	1.0
0.021499	1.0
0.021599	1.0
0.021699	1.0
0.021799	1.0
0.021899	1.0
0.021999	1.0
0.022099	1.0
0.022199	1.0
0.022299	1.0
0.022399	1.0
0.022499	1.0
0.022599	1.0
0.022699	1.0
0.022799	1.0
0.022899	1.0
0.022999	1.0
0.023099	1.0
0.023199	1.0
0.023299	1.0
0.023399	1.0
0.023499	1.0
0.023599	1.0
0.023699	1.0
0.023799	1.0
0.023899	1.0
0.023999	1.0
0.024099	1.0
0.024199	1.0
0.024299	1.0
0.024399	1.0
0.024499	1.0
0.024599	1.0
0.024699	1.0
0.024799	1.0
0.024899	1.0
0.024999	1.0
0.025099	1.0
0.025199	1.0
0.025299	1.0
0.025399	1.0
0.025499	1.0
0.025599	1.0
0.025699	1.0
0.025799	1.0
0.025899	1.0
0.025999	1.0
0.026099	1.0
0.026199	1.0
0.026299	1.0
0.026399	1.0
0.026499	1.0
0.026599	1.0
0.026699	1.0
0.026799	1.0
0.026899	1.0
0.026999	1.0
0.027099	1.0
0.027199	1.0
0.027299	1.0
0.027399	1.0
0.027499	1.0
0.027599	1.0
0.027699	1.0
0.027799	1.0
0.027899	1.0
0.027999	1.0
0.028099	1.0
0.028199	1.0
0.028299	1.0
0.028399	1.0
0.028499	1.0
0.028599	1.0
0.028699	1.0
0.028799	1.0
0.028899	1.0
0.028999	1.0
0.029099	1.0
0.029199	1.0
0.029299	1.0
0.029399	1.0
0.029499	1.0
0.029599	1.0
0.029699	1.0
0.029799	1.0
0.029899	1.0
0.029999	1.0
0.030099	1.0
0.030199	1.0
0.030299	1.0
0.030399	1.0
0.030499	1.0
0.030599	1.0
0.030699	1.0
0.030799	1.0
0.030899	1.0
0.030999	1.0
0.031099	1.0
0.031199	1.0
0.031299	1.0
0.031399	1.0
0.031499	1.0
0.031599	1.0
0.031699	1.0
0.031799	1.0
0.031899	1.0
0.031999	1.0
0.032099	1.0
0.032199	1.0
0.032299	1.0
0.032399	1.0
0.032499	1.0
0.032599	1.0
0.032699	1.0
0.032799	1.0
0.032899	1.0
0.032999	1.0
0.033099	1.0
0.033199	1.0
0.033299	1.0
0.033399	1.0
0.033499	1.0
0.033599	1.0
0.033699	1.0
0.033799	1.0
0.033899	1.0
0.033999	1.0
0.034099	1.0
0.034199	1.0
0.034299	1.0
0.034399	1.0
0.034499	1.0
0.034599	1.0
0.034699	1.0
0.034799	1.0
0.034899	1.0
0.034999	1.0
0.035099	1.0
0.035199	1.0
0.035299	1.0
0.035399	1.0
0.035499	1.0
0.035599	1.0
0.035699	1.0
0.035799	1.0
0.035899	1.0
0.035999	1.0
0.036099	1.0
0.036199	1.0
0.036299	1.0
0.036399	1.0
0.036499	1.0
0.036599	1.0
0.036699	1.0
0.036799	1.0
0.036899	1.0
0.036999	1.0
0.037099	1.0
0.037199	1.0
0.037299	1.0
0.037399	1.0
0.037499	1.0
0.037599	1.0
0.037699	1.0
0.037799	1.0
0.037899	1.0
0.037999	1.0
0.038099	1.0
0.038199	1.0
0.038299	1.0
0.038399	1.0
0.038499	1.0
0.038599	1.0
0.038699	1.0
0.038799	1.0
0.038899	1.0
0.038999	1.0
0.039099	1.0
0.039199	1.0
0.039299	1.0
0.039399	1.0
0.039499	1.0
0.039599	1.0
0.039699	1.0
0.039799	1.0
0.039899	1.0
0.039999	1.0
0.040099	1.0
0.040199	1.0
0.040299	1.0
0.040399	1.0
0.040499	1.0
0.040599	1.0
0.040699	1.0
0.040799	1.0
0.040899	1.0
0.040999	1.0
0.041099	1.0
0.041199	1.0
0.041299	1.0
0.041399	1.0
0.041499	1.0
0.041599	1.0
0.041699	1.0
0.041799	1.0
0.041899	1.0
0.041999	1.0
0.042099	1.0
0.042199	1.0
0.042299	1.0
0.042399	1.0
0.042499	1.0
0.042599	1.0
0.042699	1.0
0.042799	1.0
0.042899	1.0
0.042999	1.0
0.043099	1.0
0.043199	1.0
0.043299	1.0
0.043399	1.0
0.043499	1.0
0.043599	1.0
0.043699	1.0
0.043799	1.0
0.043899	1.0
0.043999	1.0
0.044099	1.0
0.044199	1.0
0.044299	1.0
0.044399	1.0
0.044499	1.0
0.044599	1.0
0.044699	1.0
0.044799	1.0
0.044899	1.0
0.044999	1.0
0.045099	1.0
0.045199	1.0
0.045299	1.0
0.045399	1.0
0.045499	1.0
0.045599	1.0
0.045699	1.0
0.045799	1.0
0.045899	1.0
0.045999	1.0
0.046099	1.0
0.046199	1.0
0.046299	1.0
0.046399	1.0
0.046499	1.0
0.046599	1.0
0.046699	1.0
0.046799	1.0
0.046899	1.0
0.046999	1.0
0.047099	1.0
0.047199	1.0
0.047299	1.0
0.047399	1.0
0.047499	1.0
0.047599	1.0
0.047699	1.0
0.047799	1.0
0.047899	1.0
0.047999	1.0
0.048099	1.0
0.048199	1.0
0.048299	1.0
0.048399	1.0
0.048499	1.0
0.048599	1.0
0.048699	1.0
0.048799	1.0
0.048899	1.0
0.048999	1.0
0.049099	1.0
0.049199	1.0
0.049299	1.0
0.049399	1.0
0.049499	1.0
0.049599	1.0
0.049699	1.0
0.049799	1.0
0.049899	1.0
0.049999	1.0
0.050099	1.0
0.050199	1.0
0.050299	1.0
0.050399	1.0
0.050499	1.0
0.050599	1.0
0.050699	1.0
0.050799	1.0
0.050899	1.0
0.050999	1.0
0.051099	1.0
0.051199	1.0
0.051299	1.0
0.051399	1.0
0.051499	1.0
0.051599	1.0
0.051699	1.0
0.051799	1.0
0.051899	1.0
0.051999	1.0
0.052099	1.0
0.052199	1.0
0.052299	1.0
0.052399	1.0
0.052499	1.0
0.052599	1.0
0.052699	1.0
0.052799	1.0
0.052899	1.0
0.052999	1.0
0.053099	1.0
0.053199	1.0
0.053299	1.0
0.053399	1.0
0.053499	1.0
0.053599	1.0
0.053699	1.0
0.053799	1.0
0.053899	1.0
0.053999	1.0
0.054099	1.0
0.054199	1.0
0.054299	1.0
0.054399	1.0
0.054499	1.0
0.054599	1.0
0.054699	1.0
0.054799	1.0
0.054899	1.0
0.054999	1.0
0.055099	1.0
0.055199	1.0
0.055299	1.0
0.055399	1.0
0.055499	1.0
0.055599	1.0
0.055699	1.0
0.055799	1.0
0.055899	1.0
0.055999	1.0
0.056099	1.0
0.056199	1.0
0.056299	1.0
0.056399	1.0
0.056499	1.0
0.056599	1.0
0.056699	1.0
0.056799	1.0
0.056899	1.0
0.056999	1.0
0.057099	1.0
0.057199	1.0
0.057299	1.0
0.057399	1.0
0.057499	1.0
0.057599	1.0
0.057699	1.0
0.057799	1.0
0.057899	1.0
0.057999	1.0
0.058099	1.0
0.058199	1.0
0.058299	1.0
0.058399	1.0
0.058499	1.0
0.058599	1.0
0.058699	1.0
0.058799	1.0
0.058899	1.0
0.058999	1.0
0.059099	1.0
0.059199	1.0
0.059299	1.0
0.059399	1.0
0.059499	1.0
0.059599	1.0
0.059699	1.0
0.059799	1.0
0.059899	1.0
0.059999	1.0
0.060099	1.0
0.060199	1.0
0.060299	1.0
0.060399	1.0
0.060499	1.0
0.060599	1.0
0.060699	1.0
0.060799	1.0
0.060899	1.0
0.060999	1.0
0.061099	1.0
0.061199	1.0
0.061299	1.0
0.061399	1.0
0.061499	1.0
0.061599	1.0
0.061699	1.0
0.061799	1.0
0.061899	1.0
0.061999	1.0
0.062099	1.0
0.062199	1.0
0.062299	1.0
0.062399	1.0
0.062499	1.0
0.062599	1.0
0.062699	1.0
0.062799	1.0
0.062899	1.0
0.062999	1.0
0.063099	1.0
0.063199	1.0
0.063299	1.0
0.063399	1.0
0.063499	1.0
0.063599	1.0
0.063699	1.0
0.063799	1.0
0.063899	1.0
0.063999	1.0
0.064099	1.0
0.064199	1.0
0.064299	1.0
0.064399	1.0
0.064499	1.0
0.064599	1.0
0.064699	1.0
0.064799	1.0
0.064899	1.0
0.064999	1.0
0.065099	1.0
0.065199	1.0
0.065299	1.0
0.065399	1.0
0.065499	1.0
0.065599	1.0
0.065699	1.0
0.065799	1.0
0.065899	1.0
0.065999	1.0
0.066099	1.0
0.066199	1.0
0.066299	1.0
0.066399	1.0
0.066499	1.0
0.066599	1.0
0.066699	1.0
0.066799	1.0
0.066899	1.0
0.066999	1.0
0.067099	1.0
0.067199	1.0
0.067299	1.0
0.067399	1.0
0.067499	1.0
0.067599	1.0
0.067699	1.0
0.067799	1.0
0.067899	1.0
0.067999	1.0
0.068099	1.0
0.068199	1.0
0.068299	1.0
0.068399	1.0
0.068499	1.0
0.068599	1.0
0.068699	1.0
0.068799	1.0
0.068899	1.0
0.068999	1.0
0.069099	1.0
0.069199	1.0
0.069299	1.0
0.069399	1.0
0.069499	1.0
0.069599	1.0
0.069699	1.0
0.069799	1.0
0.069899	1.0
0.069999	1.0
0.070099	1.0
0.070199	1.0
0.070299	1.0
0.070399	1.0
0.070499	1.0
0.070599	1.0
0.0706990000001	1.0
0.0707990000001	1.0
0.0708990000001	1.0
0.0709990000001	1.0
0.0710990000001	1.0
0.0711990000001	1.0
0.0712990000001	1.0
0.0713990000001	1.0
0.0714990000001	1.0
0.0715990000001	1.0
0.0716990000001	1.0
0.0717990000001	1.0
0.0718990000001	1.0
0.0719990000001	1.0
0.0720990000001	1.0
0.0721990000001	1.0
0.0722990000001	1.0
0.0723990000001	1.0
0.0724990000001	1.0
0.0725990000001	1.0
0.0726990000001	1.0
0.0727990000001	1.0
0.0728990000001	1.0
0.0729990000001	1.0
0.0730990000001	1.0
0.0731990000001	1.0
0.0732990000001	1.0
0.0733990000001	1.0
0.0734990000001	1.0
0.0735990000001	1.0
0.0736990000001	1.0
0.0737990000001	1.0
0.0738990000001	1.0
0.0739990000001	1.0
0.0740990000001	1.0
0.0741990000001	1.0
0.0742990000001	1.0
0.0743990000001	1.0
0.0744990000001	1.0
0.0745990000001	1.0
0.0746990000001	1.0
0.0747990000001	1.0
0.0748990000001	1.0
0.0749990000001	1.0
0.0750990000001	1.0
0.0751990000001	1.0
0.0752990000001	1.0
0.0753990000001	1.0
0.0754990000001	1.0
0.0755990000001	1.0
0.0756990000001	1.0
0.0757990000001	1.0
0.0758990000001	1.0
0.0759990000001	1.0
0.0760990000001	1.0
0.0761990000001	1.0
0.0762990000001	1.0
0.0763990000001	1.0
0.0764990000001	1.0
0.0765990000001	1.0
0.0766990000001	1.0
0.0767990000001	1.0
0.0768990000001	1.0
0.0769990000001	1.0
0.0770990000001	1.0
0.0771990000001	1.0
0.0772990000001	1.0
0.0773990000001	1.0
0.0774990000001	1.0
0.0775990000001	1.0
0.0776990000001	1.0
0.0777990000001	1.0
0.0778990000001	1.0
0.0779990000001	1.0
0.0780990000001	1.0
0.0781990000001	1.0
0.0782990000001	1.0
0.0783990000001	1.0
0.0784990000001	1.0
0.0785990000001	1.0
0.0786990000001	1.0
0.0787990000001	1.0
0.0788990000001	1.0
0.0789990000001	1.0
0.0790990000001	1.0
0.0791990000001	1.0
0.0792990000001	1.0
0.0793990000001	1.0
0.0794990000001	1.0
0.0795990000001	1.0
0.0796990000001	1.0
0.0797990000001	1.0
0.0798990000001	1.0
0.0799990000001	1.0
0.0800990000001	1.0
0.0801990000001	1.0
0.0802990000001	1.0
0.0803990000001	1.0
0.0804990000001	1.0
0.0805990000001	1.0
0.0806990000001	1.0
0.0807990000001	1.0
0.0808990000001	1.0
0.0809990000001	1.0
0.0810990000001	1.0
0.0811990000001	1.0
0.0812990000001	1.0
0.0813990000001	1.0
0.0814990000001	1.0
0.0815990000001	1.0
0.0816990000001	1.0
0.0817990000001	1.0
0.0818990000001	1.0
0.0819990000001	1.0
0.0820990000001	1.0
0.0821990000001	1.0
0.0822990000001	1.0
0.0823990000001	1.0
0.0824990000001	1.0
0.0825990000001	1.0
0.0826990000001	1.0
0.0827990000001	1.0
0.0828990000001	1.0
0.0829990000001	1.0
0.0830990000001	1.0
0.0831990000001	1.0
0.0832990000001	1.0
0.0833990000001	1.0
0.0834990000001	1.0
0.0835990000001	1.0
0.0836990000001	1.0
0.0837990000001	1.0
0.0838990000001	1.0
0.0839990000001	1.0
0.0840990000001	1.0
0.0841990000001	1.0
0.0842990000001	1.0
0.0843990000001	1.0
0.0844990000001	1.0
0.0845990000001	1.0
0.0846990000001	1.0
0.0847990000001	1.0
0.0848990000001	1.0
0.0849990000001	1.0
0.0850990000001	1.0
0.0851990000001	1.0
0.0852990000001	1.0
0.0853990000001	1.0
0.0854990000001	1.0
0.0855990000001	1.0
0.0856990000001	1.0
0.0857990000001	1.0
0.0858990000001	1.0
0.0859990000001	1.0
0.0860990000001	1.0
0.0861990000001	1.0
0.0862990000001	1.0
0.0863990000001	1.0
0.0864990000001	1.0
0.0865990000001	1.0
0.0866990000001	1.0
0.0867990000001	1.0
0.0868990000001	1.0
0.0869990000001	1.0
0.0870990000001	1.0
0.0871990000001	1.0
0.0872990000001	1.0
0.0873990000001	1.0
0.0874990000001	1.0
0.0875990000001	1.0
0.0876990000001	1.0
0.0877990000001	1.0
0.0878990000001	1.0
0.0879990000001	1.0
0.0880990000001	1.0
0.0881990000001	1.0
0.0882990000001	1.0
0.0883990000001	1.0
0.0884990000001	1.0
0.0885990000001	1.0
0.0886990000001	1.0
0.0887990000001	1.0
0.0888990000001	1.0
0.0889990000001	1.0
0.0890990000001	1.0
0.0891990000001	1.0
0.0892990000001	1.0
0.0893990000001	1.0
0.0894990000001	1.0
0.0895990000001	1.0
0.0896990000001	1.0
0.0897990000001	1.0
0.0898990000001	1.0
0.0899990000001	1.0
0.0900990000001	1.0
0.0901990000001	1.0
0.0902990000001	1.0
0.0903990000001	1.0
0.0904990000001	1.0
0.0905990000001	1.0
0.0906990000001	1.0
0.0907990000001	1.0
0.0908990000001	1.0
0.0909990000001	1.0
0.0910990000001	1.0
0.0911990000001	1.0
0.0912990000001	1.0
0.0913990000001	1.0
0.0914990000001	1.0
0.0915990000001	1.0
0.0916990000001	1.0
0.0917990000001	1.0
0.0918990000001	1.0
0.0919990000001	1.0
0.0920990000001	1.0
0.0921990000001	1.0
0.0922990000001	1.0
0.0923990000001	1.0
0.0924990000001	1.0
0.0925990000001	1.0
0.0926990000001	1.0
0.0927990000001	1.0
0.0928990000001	1.0
0.0929990000001	1.0
0.0930990000001	1.0
0.0931990000001	1.0
0.0932990000001	1.0
0.0933990000001	1.0
0.0934990000001	1.0
0.0935990000001	1.0
0.0936990000001	1.0
0.0937990000001	1.0
0.0938990000001	1.0
0.0939990000001	1.0
0.0940990000001	1.0
0.0941990000001	1.0
0.0942990000001	1.0
0.0943990000001	1.0
0.0944990000001	1.0
0.0945990000001	1.0
0.0946990000001	1.0
0.0947990000001	1.0
0.0948990000001	1.0
0.0949990000001	1.0
0.0950990000001	1.0
0.0951990000001	1.0
0.0952990000001	1.0
0.0953990000001	1.0
0.0954990000001	1.0
0.0955990000001	1.0
0.0956990000001	1.0
0.0957990000001	1.0
0.0958990000001	1.0
0.0959990000001	1.0
0.0960990000001	1.0
0.0961990000001	1.0
0.0962990000001	1.0
0.0963990000001	1.0
0.0964990000001	1.0
0.0965990000001	1.0
0.0966990000001	1.0
0.0967990000001	1.0
0.0968990000001	1.0
0.0969990000001	1.0
0.0970990000001	1.0
0.0971990000001	1.0
0.0972990000001	1.0
0.0973990000001	1.0
0.0974990000001	1.0
0.0975990000001	1.0
0.0976990000001	1.0
0.0977990000001	1.0
0.0978990000001	1.0
0.0979990000001	1.0
0.0980990000001	1.0
0.0981990000001	1.0
0.0982990000001	1.0
0.0983990000001	1.0
0.0984990000001	1.0
0.0985990000001	1.0
0.0986990000001	1.0
0.0987990000001	1.0
0.0988990000001	1.0
0.0989990000001	1.0
0.0990990000001	1.0
0.0991990000001	1.0
0.0992990000001	1.0
0.0993990000001	1.0
0.0994990000001	1.0
0.0995990000001	1.0
0.0996990000001	1.0
0.0997990000001	1.0
0.0998990000001	1.0
0.0999990000001	1.0
